,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage,calculated_volatility
0,2023-05-03 08:00:00,411.43,411.43,411.34,12,411.34,455,411.400505,0.00021879710215401332,0.00021879710215401332
1,2023-05-03 08:01:00,411.45,411.46,411.43,7,411.46,472,411.446907,-2.4303699022969195e-05,7.291641348460908e-05
2,2023-05-03 08:02:00,411.5,411.5,411.43,5,411.43,361,411.465097,0.00017013829813089268,0.00017013829813089268
3,2023-05-03 08:04:00,411.39,411.39,411.37,7,411.39,494,411.358441,0.0,4.861803242818341e-05
4,2023-05-03 08:05:00,411.32,411.32,411.29,4,411.29,499,411.302345,7.294123367933262e-05,7.294123367933262e-05
5,2023-05-03 08:10:00,411.45,411.45,411.45,4,411.45,203,411.468473,0.0,0.0
6,2023-05-03 08:13:00,411.31,411.36,411.31,11,411.36,728,411.311923,-0.00012154803578376936,0.00012156281150473212
7,2023-05-03 08:21:00,411.38,411.38,411.38,4,411.38,1210,411.379752,0.0,0.0
8,2023-05-03 08:23:00,411.29,411.29,411.29,5,411.29,616,411.289351,0.0,0.0
9,2023-05-03 08:30:00,411.28,411.3,411.27,20,411.28,6554,411.276495,0.0,7.294478080100557e-05
10,2023-05-03 08:31:00,411.33,411.33,411.33,2,411.33,120,411.33,0.0,0.0
11,2023-05-03 08:34:00,411.37,411.37,411.36,4,411.36,1800,411.365556,2.4309607156726236e-05,2.4309607156726236e-05
12,2023-05-03 08:35:00,411.26,411.26,411.26,6,411.26,318,411.322704,0.0,0.0
13,2023-05-03 08:36:00,411.41,411.41,411.37,12,411.37,768,411.390716,9.7236064856505e-05,9.7236064856505e-05
14,2023-05-03 08:38:00,411.39,411.39,411.39,6,411.39,319,411.418119,0.0,0.0
15,2023-05-03 08:40:00,411.55,411.55,411.55,1,411.55,100,411.55,0.0,0.0
16,2023-05-03 08:41:00,411.62,411.62,411.62,3,411.62,256,411.616328,0.0,0.0
17,2023-05-03 08:42:00,411.55,411.56,411.55,7,411.56,308,411.550714,-2.4297793760304465e-05,2.4298384157431428e-05
18,2023-05-03 08:43:00,411.5,411.5,411.5,2,411.5,365,411.505342,0.0,0.0
19,2023-05-03 08:44:00,411.59,411.59,411.59,3,411.59,824,411.590874,0.0,0.0
20,2023-05-03 08:45:00,411.55,411.55,411.55,3,411.55,383,411.555379,0.0,0.0
21,2023-05-03 08:46:00,411.51,411.51,411.51,2,411.51,259,411.51,0.0,0.0
22,2023-05-03 08:47:00,411.51,411.51,411.51,8,411.51,479,411.529937,0.0,0.0
23,2023-05-03 08:48:00,411.52,411.52,411.52,2,411.52,301,411.519967,0.0,0.0
24,2023-05-03 08:50:00,411.49,411.49,411.49,2,411.49,122,411.489754,0.0,0.0
25,2023-05-03 08:51:00,411.5,411.53,411.5,11,411.53,1742,411.527095,-7.289869511329118e-05,7.290400972046832e-05
26,2023-05-03 08:52:00,411.49,411.5,411.49,4,411.5,575,411.495217,-2.430133657348944e-05,2.430192714280032e-05
27,2023-05-03 08:53:00,411.45,411.51,411.45,4,411.51,1001,411.478951,-0.00014580447619742478,0.00014582573824280538
28,2023-05-03 08:57:00,411.52,411.52,411.52,5,411.52,229,411.531354,0.0,0.0
29,2023-05-03 08:59:00,411.46,411.46,411.46,2,411.46,160,411.46375,0.0,0.0
30,2023-05-03 09:00:00,411.44,411.44,411.42,7,411.44,456,411.428772,0.0,4.861212386364739e-05
31,2023-05-03 09:01:00,411.44,411.44,411.44,2,411.44,105,411.440952,0.0,0.0
32,2023-05-03 09:03:00,411.62,411.62,411.62,3,411.62,302,411.620066,0.0,0.0
33,2023-05-03 09:04:00,411.5,411.5,411.5,2,411.5,301,411.5001,0.0,0.0
34,2023-05-03 09:11:00,411.54,411.56,411.54,4,411.56,1100,411.541818,-4.859558752060893e-05,4.859794916650097e-05
35,2023-05-03 09:13:00,411.51,411.55,411.51,2,411.55,650,411.534615,-9.719353662986384e-05,9.720298413166256e-05
36,2023-05-03 09:14:00,411.61,411.61,411.61,3,411.61,185,411.588108,0.0,0.0
37,2023-05-03 09:18:00,411.54,411.54,411.54,4,411.54,144,411.542917,0.0,0.0
38,2023-05-03 09:19:00,411.5,411.5,411.5,1,411.5,300,411.5,0.0,0.0
39,2023-05-03 09:20:00,411.49,411.49,411.49,2,411.49,126,411.502381,0.0,0.0
40,2023-05-03 09:22:00,411.55,411.57,411.55,3,411.56,350,411.56,-2.4297793760304465e-05,4.8596768314862856e-05
41,2023-05-03 09:23:00,411.61,411.61,411.61,3,411.61,184,411.627609,0.0,0.0
42,2023-05-03 09:24:00,411.61,411.61,411.61,3,411.61,530,411.609434,0.0,0.0
43,2023-05-03 09:26:00,411.47,411.47,411.47,2,411.47,200,411.47,0.0,0.0
44,2023-05-03 09:27:00,411.47,411.47,411.47,1,411.47,130,411.47,0.0,0.0
45,2023-05-03 09:34:00,411.38,411.38,411.38,5,411.38,1029,411.378873,0.0,0.0
46,2023-05-03 09:35:00,411.38,411.38,411.38,6,411.38,1051,411.377098,0.0,0.0
47,2023-05-03 09:37:00,411.3,411.31,411.3,4,411.31,603,411.305141,-2.4312562300918783e-05,2.431315341597594e-05
