,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage,calculated_volatility
0,2021-12-15 00:00:00,463.69,463.69,463.2,166,463.28,12110,463.464964,0.0008849939561388901,0.0010578583765112459
1,2021-12-15 00:10:00,463.71,463.74,463.6,49,463.61,5030,463.689858,0.0002156985397208125,0.00030198446937011725
2,2021-12-15 00:20:00,463.75,463.79,463.56,56,463.6204,9328,463.712913,0.0002795390366773813,0.0004961601518681901
3,2021-12-15 00:30:00,463.89,463.89,463.78,126,463.78,11691,463.848251,0.0002371814222260849,0.0002371814222260849
4,2021-12-15 00:40:00,463.75,463.87,463.69,38,463.87,5598,463.738023,-0.0002586931683445891,0.00038819038581812594
5,2021-12-15 00:50:00,463.71,463.8,463.66,104,463.71,16688,463.717089,0.0,0.00030194539101925194
6,2021-12-15 09:00:00,463.65,463.85,463.65,47,463.66,2138,463.729845,-2.156752793005165e-05,0.00043135986196494227
7,2021-12-15 09:10:00,463.08,463.66,463.03,86,463.64,6137,463.366793,-0.0012078336640496986,0.0013606029846879302
8,2021-12-15 09:20:00,462.66,463.06,462.61,86,463.06,5313,462.838154,-0.000863818943549383,0.0009727416182096984
9,2021-12-15 09:30:00,463.27,463.27,462.76,55,462.76,3280,463.034442,0.001102083153254367,0.001102083153254367
10,2021-12-15 09:40:00,463.17,463.23,462.96,103,463.18,17848,463.090252,-2.1589878664862267e-05,0.0005832037325039716
11,2021-12-15 09:50:00,463.12,463.26,463.01,64,463.21,6952,463.078986,-0.00019429632348173613,0.0005399451415736161
12,2021-12-15 10:00:00,463.14,463.17,462.96,52,463.01,4206,463.068533,0.00028077147361827055,0.0004536029030586582
13,2021-12-15 10:10:00,463.22,463.22,463.0,30,463.14,1977,463.077456,0.00017273394653893192,0.00047516198704109565
14,2021-12-15 10:20:00,463.29,463.3,463.1,42,463.22,3676,463.222737,0.00015111610034107588,0.0004318721658388871
15,2021-12-15 10:30:00,463.2,463.42,463.2,67,463.31,6187,463.317734,-0.00023742202844750522,0.0004749568221071401
16,2021-12-15 10:40:00,463.35,463.39,463.2,123,463.2,29439,463.259898,0.00032383419689126534,0.0004101899827288379
17,2021-12-15 10:50:00,463.55,463.55,463.22,207,463.25,60964,463.31883,0.0006475984889368837,0.0007124044730365356
18,2021-12-15 11:00:00,463.34,463.63,463.32,135,463.63,29745,463.446702,-0.0006254987813558667,0.0006690840024173407
19,2021-12-15 11:10:00,463.11,463.28,463.11,128,463.28,41691,463.134133,-0.0003669487135208925,0.0003670834143075275
20,2021-12-15 11:20:00,463.04,463.04,462.69,42,462.96,2812,462.889915,0.00017280110592716633,0.0007564460005619805
21,2021-12-15 11:30:00,462.91,462.96,462.72,72,462.96,15794,462.848098,-0.00010800069120432549,0.0005186721991700213
22,2021-12-15 11:40:00,462.98,462.98,462.9,11,462.9,966,462.969048,0.00017282350399663195,0.00017282350399663195
23,2021-12-15 11:50:00,463.06,463.1,463.04,38,463.06,2746,463.067575,0.0,0.0001295784381478971
24,2021-12-15 12:00:00,463.09,463.27,463.06,147,463.06,12252,463.159529,6.478642076614849e-05,0.00045350494536340765
25,2021-12-15 12:10:00,463.56,463.56,463.24,153,463.24,16846,463.398013,0.0006907866332786313,0.0006907866332786313
26,2021-12-15 12:20:00,463.5,463.5,463.23,256,463.46,59235,463.283374,8.630734043934852e-05,0.0005828638041577225
27,2021-12-15 12:30:00,463.47,463.64,463.47,140,463.51,16274,463.553959,-8.629803024738112e-05,0.0003667982825208947
28,2021-12-15 12:40:00,463.65,463.68,463.42,199,463.46,19499,463.508601,0.00040995986708669086,0.0005610461352552564
29,2021-12-15 12:50:00,463.24,463.44,463.18,139,463.44,17587,463.310227,-0.00043155532539269084,0.0005613368452869099
30,2021-12-15 13:00:00,462.93,463.787,462.7504,511,463.4899,65845,463.20283,-0.0012080090634121058,0.002240084503438494
31,2021-12-15 13:10:00,463.41,463.44,463.09,238,463.09,20656,463.253693,0.0006910103867499839,0.0007557926105077258
32,2021-12-15 13:20:00,463.52,463.72,463.37,312,463.48,29848,463.504829,8.6303616121437e-05,0.0007553359086691472
33,2021-12-15 13:30:00,463.53,463.97,463.37,932,463.5,130820,463.630996,6.472491909379227e-05,0.001294861557718503
34,2021-12-15 13:40:00,463.34,463.54,463.21,473,463.54,43282,463.317194,-0.00043146222548225713,0.0007124198527666522
35,2021-12-15 13:50:00,463.25,463.46,463.07,324,463.39,34370,463.269529,-0.0003021213232913666,0.0008422052821387401
36,2021-12-15 14:00:00,463.58,463.58,463.01,577,463.23,67526,463.238397,0.0007555641905748027,0.00123107492278783
37,2021-12-15 14:10:00,463.51,463.57,463.35,277,463.55,16216,463.472716,-8.629058354011533e-05,0.00047480306463789886
38,2021-12-15 14:20:00,463.42,463.66,463.34,682,463.5,84508,463.491757,-0.00017259978425023534,0.0006906375447836363
39,2021-12-15 14:30:00,462.75,463.73,462.69,21383,463.42,2349251,463.162355,-0.001445772733157861,0.00224772525881264
40,2021-12-15 14:40:00,461.6199,462.79,461.54,18871,462.76,2142703,462.288141,-0.0024636960843634243,0.0027083243055856477
41,2021-12-15 14:50:00,461.675,461.96,461.39,19362,461.59,2159136,461.841796,0.00018414610368516733,0.0012353973861591997
42,2021-12-15 15:00:00,461.77,462.14,461.16,16104,461.71,2213783,462.073213,0.0001299517012843609,0.002125075895567615
