,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage,calculated_volatility
0,2021-09-22 08:00:00,435.42,435.47,433.02,116,434.02,13161,434.911293,0.0032256578037879228,0.005657937277723998
1,2021-09-22 08:10:00,435.45,435.61,435.41,56,435.45,3797,435.495044,0.0,0.0004593371764543502
2,2021-09-22 08:20:00,435.62,435.7,435.55,37,435.62,3499,435.635839,0.0,0.0003443921478589766
3,2021-09-22 08:30:00,435.8,435.8,435.53,47,435.53,4859,435.696178,0.000619934332881865,0.000619934332881865
4,2021-09-22 08:40:00,436.1,436.12,435.63,97,435.83,17723,435.919422,0.000619507606176809,0.0011248077496958638
5,2021-09-22 08:50:00,436.03,436.11,436.03,21,436.11,1305,436.056291,-0.00018343995780890354,0.00018347361420095162
6,2021-09-22 09:00:00,436.2,436.25,436.03,17,436.03,1801,436.152543,0.0003898814301768592,0.0005045524390524214
7,2021-09-22 09:10:00,435.96,436.2,435.96,38,436.15,2729,436.049069,-0.00043562994382665993,0.0005505092210294732
8,2021-09-22 09:20:00,435.98,436.08,435.98,30,436.0,4862,436.019083,-4.58715596329858e-05,0.000229368319647612
9,2021-09-22 09:30:00,435.65,435.91,435.51,96,435.91,14598,435.704936,-0.0005964533963433914,0.0009184634107139541
10,2021-09-22 09:40:00,435.61,435.71,435.58,62,435.68,9569,435.640882,-0.00016066838046270928,0.00029845263786215035
11,2021-09-22 09:50:00,435.96,436.01,435.74,85,435.74,10670,435.980195,0.000504888236104031,0.0006196355624913522
12,2021-09-22 10:00:00,436.24,436.27,435.97,129,435.97,31123,436.178339,0.0006193086680275748,0.0006881207422528029
13,2021-09-22 10:10:00,436.37,436.39,436.17,138,436.17,34924,436.366435,0.0004585368090423198,0.0005043904899465127
14,2021-09-22 10:20:00,436.11,436.4,436.11,96,436.39,19061,436.339572,-0.0006416279016475463,0.0006649698470568517
15,2021-09-22 10:30:00,436.24,436.25,436.01,61,436.18,7100,436.095297,0.0001375578889449362,0.0005504460906860143
16,2021-09-22 10:40:00,436.02,436.56,436.01,316,436.3,82867,436.287222,-0.0006417602567041704,0.0012614389578220944
17,2021-09-22 10:50:00,435.98,436.15,435.97,61,436.15,8750,436.032815,-0.0003897741602658697,0.0004128724453516296
18,2021-09-22 11:00:00,435.89,436.01,435.76,284,435.99,25658,435.930139,-0.0002293630587858041,0.000573710299247292
19,2021-09-22 11:10:00,435.74,435.98,435.7,207,435.89,29050,435.834517,-0.00034412351740112704,0.0006426440211155142
20,2021-09-22 11:20:00,435.92,435.94,435.67,178,435.72,28208,435.855603,0.00045901037363441804,0.0006197351206187752
21,2021-09-22 11:30:00,436.0,436.13,435.89,211,435.91,27988,436.044113,0.00020646463719569403,0.0005505976278419076
22,2021-09-22 11:40:00,436.0,436.04,435.98,221,436.02,38178,436.014357,-4.5869455529521145e-05,0.00013762099178861936
23,2021-09-22 11:50:00,435.98,436.05,435.88,210,435.99,34428,435.93005,-2.2936305878554336e-05,0.00039001560062406146
24,2021-09-22 12:00:00,436.06,436.5096,433.915,570,435.9199,58472,435.878641,0.0003213893194598781,0.005979512116428234
25,2021-09-22 12:10:00,436.09,436.3,435.91,552,436.04,130848,436.036468,0.00011466837904768948,0.0008946800945148915
26,2021-09-22 12:20:00,436.2,436.25,436.04,257,436.09,38093,436.162163,0.0002522415097801226,0.00048160719200068694
27,2021-09-22 12:30:00,436.2,436.3,436.17,378,436.19,52950,436.243818,2.292578922027306e-05,0.0002980489258775144
28,2021-09-22 12:40:00,436.31,436.43,436.1799,488,436.2,59407,436.331045,0.0002521779000458818,0.0005733872652087631
29,2021-09-22 12:50:00,436.27,436.35,436.23,343,436.31,55954,436.288777,-9.16779354129414e-05,0.0002750842445499038
30,2021-09-22 13:00:00,436.49,436.73,436.31,892,436.35,122284,436.535401,0.0003208433596882923,0.0009626183218354287
31,2021-09-22 13:10:00,435.93,436.47,435.8,919,436.47,129803,436.102871,-0.0012371984328820318,0.001537402478201046
32,2021-09-22 13:20:00,436.08,436.1,435.65,918,435.94,130127,435.910319,0.0003211451117125897,0.0010329392861242867
33,2021-09-22 13:30:00,435.39,436.165,435.31,25685,436.05,2918577,435.729004,-0.001513587891296927,0.001964117525441681
34,2021-09-22 13:40:00,435.4903,435.785,435.07,17256,435.38,1821436,435.444245,0.00025334190821809727,0.001643413703542032
35,2021-09-22 13:50:00,436.83,436.83,435.42,16227,435.49,1903117,436.071384,0.0030769937311992813,0.003238252721510193
36,2021-09-22 14:00:00,437.32,437.59,436.7,23132,436.82,2758586,437.190002,0.0011446362346046427,0.002038012365468254
37,2021-09-22 14:10:00,437.35,437.38,436.61,16331,437.33,1965204,437.07287,4.573205588466068e-05,0.001763587641144229
38,2021-09-22 14:20:00,437.395,437.7283,437.17,13047,437.35,2023440,436.33653,0.00010289242025828072,0.0012770775670791093
39,2021-09-22 14:30:00,437.69,437.84,437.33,15520,437.39,1610414,437.619583,0.000685886737236817,0.0011661674250565727
40,2021-09-22 14:40:00,437.58,437.83,437.28,11731,437.7,1178217,437.559323,-0.00027416038382454774,0.0012577753384559354
41,2021-09-22 14:50:00,437.955,438.05,437.27,12506,437.58,1657091,437.092376,0.0008569861511037982,0.0017837949093238265
42,2021-09-22 15:00:00,438.0401,438.28,437.96,10402,437.96,1523486,438.15329,0.00018289341492377348,0.0007306603342770874
43,2021-09-22 15:10:00,438.24,438.31,437.93,9483,438.04,1128702,438.120909,0.00045657930782574334,0.0008677185851620018
44,2021-09-22 15:20:00,438.1305,438.3,438.02,9558,438.24,1496839,438.164284,-0.00024986308871856853,0.0006392402173417414
45,2021-09-22 15:30:00,438.66,438.7,438.135,11508,438.14,1316018,438.535951,0.001186835258136757,0.0012895568717404401
46,2021-09-22 15:40:00,438.85,439.06,438.57,10599,438.65,1276371,438.848221,0.0004559443747863798,0.0011172674829559913
47,2021-09-22 15:50:00,438.94,439.57,438.27,30130,438.85,3348423,439.016186,0.00020508146291437846,0.002966208045268924
48,2021-09-22 16:00:00,438.57,439.01,438.51,9984,438.93,1070559,438.751235,-0.0008201763379126823,0.0011402248523408817
