,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage
0,2024-03-20 08:00:00,515.33,515.52,515.29,78,515.52,10544,515.422568,-0.00036855990068269105
1,2024-03-20 08:05:00,515.39,515.45,515.39,7,515.45,332,515.407891,-0.00011640314288497257
2,2024-03-20 08:10:00,515.39,515.39,515.39,4,515.39,278,515.393849,0.0
3,2024-03-20 08:15:00,515.61,515.61,515.53,7,515.53,1335,515.550075,0.00015518010591050168
4,2024-03-20 08:20:00,515.35,515.4,515.35,10,515.39,2670,515.383229,-7.761112943589053e-05
5,2024-03-20 08:25:00,515.38,515.38,515.33,7,515.38,1300,515.362308,0.0
6,2024-03-20 08:30:00,515.43,515.43,515.42,5,515.42,618,515.424854,1.940165302081973e-05
7,2024-03-20 08:35:00,515.3,515.45,515.3,16,515.45,2810,515.349334,-0.0002910078572123212
8,2024-03-20 08:40:00,515.18,515.2,515.1,30,515.2,4031,515.153654,-3.881987577658287e-05
9,2024-03-20 08:45:00,515.12,515.22,515.12,3,515.22,295,515.18461,-0.00019409184426074828
10,2024-03-20 08:50:00,515.19,515.19,515.04,7,515.04,802,515.114975,0.000291239515377623
11,2024-03-20 08:55:00,515.3,515.4,515.3,17,515.3,2538,515.325485,0.0
12,2024-03-20 09:00:00,515.12,515.31,515.06,22,515.31,2609,515.233952,-0.00036871009683480023
13,2024-03-20 09:10:00,515.26,515.26,515.26,7,515.26,370,515.258973,0.0
14,2024-03-20 09:15:00,515.4,515.4,515.4,3,515.4,152,515.4,0.0
15,2024-03-20 09:25:00,515.42,515.45,515.38,8,515.38,810,515.426692,7.761263533696228e-05
16,2024-03-20 09:40:00,515.45,515.46,515.44,12,515.44,451,515.447184,1.9400900201751714e-05
17,2024-03-20 09:45:00,515.3,515.33,515.3,7,515.33,1377,515.315251,-5.8215124289458016e-05
18,2024-03-20 09:50:00,515.32,515.35,515.22,9,515.35,575,515.296904,-5.82128650431216e-05
19,2024-03-20 09:55:00,515.44,515.44,515.44,9,515.44,458,515.43096,0.0
20,2024-03-20 10:00:00,515.33,515.48,515.33,10,515.48,545,515.426679,-0.0002909909210832181
21,2024-03-20 10:05:00,515.45,515.45,515.45,3,515.45,177,515.45,0.0
