,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage
0,2024-06-12 08:00:00,537.23,537.3,537.23,32,537.26,1757,537.252971,-5.583888620029914e-05
1,2024-06-12 08:05:00,537.27,537.27,537.27,4,537.27,259,537.259035,0.0
2,2024-06-12 08:10:00,537.56,537.56,537.46,22,537.46,1257,537.541806,0.00018606035797995952
3,2024-06-12 08:15:00,537.41,537.56,537.41,11,537.56,2982,537.48453,-0.0002790386189448197
4,2024-06-12 08:20:00,537.45,537.47,537.45,10,537.47,425,537.438517,-3.7211379239737677e-05
5,2024-06-12 08:30:00,537.27,537.27,537.24,8,537.24,432,537.25713,5.584096493182323e-05
6,2024-06-12 08:45:00,537.49,537.49,537.49,13,537.49,521,537.490288,0.0
7,2024-06-12 08:50:00,537.54,537.54,537.53,4,537.53,713,537.537195,1.8603612821593036e-05
8,2024-06-12 08:55:00,537.51,537.51,537.51,4,537.51,503,537.509821,0.0
9,2024-06-12 09:00:00,537.43,537.43,537.34,11,537.34,620,537.400307,0.00016749171846487912
10,2024-06-12 09:15:00,537.64,537.64,537.64,3,537.64,136,537.627206,0.0
11,2024-06-12 09:35:00,537.57,537.57,537.57,7,537.57,942,537.57,0.0
12,2024-06-12 09:45:00,537.7,537.7,537.59,19,537.59,2448,537.654052,0.00020461690135607736
13,2024-06-12 09:50:00,537.76,537.77,537.76,2,537.77,300,537.766667,-1.8595310262734823e-05
14,2024-06-12 09:55:00,537.6,537.77,537.6,9,537.77,569,537.661143,-0.0003161202744667034
15,2024-06-12 10:00:00,537.6,537.6,537.55,18,537.55,5128,537.598752,9.301460329284386e-05
16,2024-06-12 10:10:00,537.68,537.68,537.68,5,537.68,756,537.679669,0.0
17,2024-06-12 10:15:00,537.68,537.68,537.59,29,537.59,3154,537.649863,0.0001674138283820721
18,2024-06-12 10:20:00,537.51,537.63,537.51,5,537.63,212,537.573632,-0.00022320183025501656
19,2024-06-12 10:30:00,537.58,537.62,537.58,8,537.62,782,537.59321,-7.440199397337082e-05
20,2024-06-12 10:35:00,537.64,537.64,537.64,1,537.64,200,537.64,0.0
21,2024-06-12 10:50:00,537.71,537.71,537.66,15,537.66,1066,537.689775,9.299557341083253e-05
22,2024-06-12 10:55:00,537.68,537.79,537.68,31,537.72,2647,537.736324,-7.438815740548484e-05
23,2024-06-12 11:00:00,537.77,537.77,537.73,42,537.74,2123,537.745309,5.5789043031897785e-05
24,2024-06-12 11:05:00,537.74,537.75,537.7,17,537.75,773,537.734088,-1.8596001859583274e-05
25,2024-06-12 11:10:00,537.71,537.82,537.71,87,537.75,14443,537.787962,-7.43840074383331e-05
26,2024-06-12 11:15:00,537.66,537.7,537.65,66,537.69,10752,537.658829,-5.5794230876688056e-05
27,2024-06-12 11:20:00,537.72,537.72,537.63,82,537.67,8088,537.678039,9.299384380766681e-05
28,2024-06-12 11:25:00,537.83,537.83,537.73,142,537.73,8051,537.792617,0.00018596693507898525
29,2024-06-12 11:30:00,537.68,537.81,537.65,133,537.81,8467,537.722335,-0.0002417210539037866
30,2024-06-12 11:35:00,537.68,537.68,537.65,53,537.68,940,537.675984,0.0
31,2024-06-12 11:40:00,537.66,537.69,537.6,102,537.64,12236,537.648416,3.7199613123989677e-05
32,2024-06-12 11:45:00,537.69,537.69,537.69,12,537.69,1096,537.688832,0.0
33,2024-06-12 11:50:00,537.63,537.63,537.51,148,537.6,17486,537.58304,5.580357142852067e-05
34,2024-06-12 11:55:00,537.65,537.67,537.62,63,537.67,8191,537.639645,-3.719753752298215e-05
35,2024-06-12 12:00:00,537.47,537.81,537.28,809,537.77,52143,537.693188,-0.0005578593078824675
36,2024-06-12 12:05:00,537.83,537.84,537.26,308,537.78,30733,537.743075,9.297482241821603e-05
37,2024-06-12 12:10:00,537.85,537.88,537.8,93,537.85,11335,537.836442,0.0
38,2024-06-12 12:15:00,537.71,537.9,537.71,151,537.88,19185,537.798717,-0.000316055625790063
39,2024-06-12 12:20:00,537.57,537.76,537.55,289,537.72,44462,537.696319,-0.0002789555902699867
40,2024-06-12 12:25:00,538.0,538.0,537.5,441,537.61,58450,537.620093,0.000725432934655208
