,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage
0,2024-05-01 00:00:00,501.3,501.98,501.3,3,501.98,336,501.3,-0.0013546356428543104
1,2024-05-01 08:00:00,500.8,501.0,500.65,90,500.76,4853,500.807995,7.987858455152262e-05
2,2024-05-01 08:05:00,501.07,501.09,501.0,19,501.0,2706,501.045961,0.0001397205588822219
3,2024-05-01 08:10:00,500.85,500.91,500.85,15,500.91,1695,500.893475,-0.00011978199676589062
4,2024-05-01 08:15:00,500.71,500.86,500.71,24,500.85,3616,500.784867,-0.00027952480782678085
5,2024-05-01 08:20:00,500.89,500.89,500.67,16,500.67,3955,500.806634,0.0004394111890066719
6,2024-05-01 08:25:00,500.86,501.0,500.86,7,501.0,408,500.928995,-0.0002794411177644438
7,2024-05-01 08:30:00,500.9,500.9,500.85,3,500.85,500,500.86018,9.983028850944299e-05
8,2024-05-01 08:35:00,500.84,500.84,500.84,21,500.84,2510,500.83992,0.0
9,2024-05-01 08:40:00,500.64,500.67,500.64,17,500.65,2427,500.650573,-1.9974033756098884e-05
10,2024-05-01 09:00:00,500.66,500.75,500.66,12,500.75,1721,500.689808,-0.00017973040439335993
11,2024-05-01 09:05:00,500.04,500.56,500.0,157,500.56,2573,500.136833,-0.0010388365031164732
12,2024-05-01 09:10:00,500.0,500.11,500.0,12,500.06,1163,500.071702,-0.00011998560172779721
13,2024-05-01 09:15:00,500.22,500.23,500.21,18,500.21,851,500.222867,1.999160352661432e-05
14,2024-05-01 09:20:00,500.21,500.21,500.09,16,500.2,1217,500.145538,1.999200319870233e-05
15,2024-05-01 09:25:00,500.0,500.14,500.0,25,500.12,2170,500.117419,-0.00023994241382069214
16,2024-05-01 09:30:00,499.71,499.97,499.64,48,499.97,2912,499.769085,-0.0005200312018722078
17,2024-05-01 09:35:00,499.82,499.92,499.79,22,499.82,2639,499.812054,0.0
18,2024-05-01 09:40:00,499.89,499.91,499.83,17,499.84,2755,499.892029,0.0001000320102433006
19,2024-05-01 09:45:00,500.15,500.15,500.0,13,500.0,2587,500.033831,0.00029999999999995455
20,2024-05-01 09:50:00,500.12,500.26,500.11,17,500.11,2648,500.165778,1.99956009677689e-05
21,2024-05-01 10:00:00,500.04,500.04,499.95,19,499.95,3468,500.018959,0.00018001800180024368
22,2024-05-01 10:05:00,499.98,499.98,499.97,8,499.97,756,499.973346,2.000120007198613e-05
23,2024-05-01 10:10:00,499.79,500.01,499.79,45,499.95,4020,499.869015,-0.00032003200320025635
