,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage,calculated_volatility
0,2024-01-31 00:00:00,489.04,489.06,489.04,13,489.06,397,489.047922,-4.08947777368458e-05,4.089645018808647e-05
1,2024-01-31 00:01:00,489.1,489.1,489.08,10,489.08,326,489.089923,4.0893105422504815e-05,4.0893105422504815e-05
2,2024-01-31 00:02:00,489.09,489.14,489.09,7,489.11,767,489.1059,-4.089059720725124e-05,0.00010223067329123754
3,2024-01-31 00:04:00,489.1,489.1,489.1,11,489.1,869,489.102008,0.0,0.0
4,2024-01-31 00:05:00,489.13,489.13,489.13,18,489.13,1084,489.130046,0.0,0.0
5,2024-01-31 00:07:00,489.2,489.2,489.2,12,489.2,327,489.202446,0.0,0.0
6,2024-01-31 00:08:00,489.21,489.24,489.21,23,489.21,1461,489.217446,0.0,6.132335806714818e-05
7,2024-01-31 00:09:00,489.09,489.2,489.09,15,489.2,3176,489.192105,-0.00022485690923960272,0.00022490748124069936
8,2024-01-31 00:10:00,489.23,489.23,489.23,10,489.23,1725,489.229043,0.0,0.0
9,2024-01-31 00:11:00,489.18,489.18,489.18,9,489.18,1150,489.181435,0.0,0.0
10,2024-01-31 00:12:00,489.22,489.22,489.21,12,489.21,1023,489.214721,2.044111935579352e-05,2.044111935579352e-05
11,2024-01-31 00:13:00,489.16,489.19,489.16,12,489.19,512,489.171572,-6.13258652056925e-05,6.132962629808797e-05
12,2024-01-31 00:14:00,489.21,489.21,489.2099,7,489.2099,431,489.210383,2.0441123528959235e-07,2.0441123528959235e-07
13,2024-01-31 00:15:00,489.17,489.19,489.17,8,489.19,454,489.178359,-4.0883910137128336e-05,4.0885581699576446e-05
14,2024-01-31 00:16:00,489.18,489.18,489.18,6,489.18,167,489.172996,0.0,0.0
15,2024-01-31 00:17:00,489.21,489.21,489.17,7,489.17,783,489.1959,8.177116339915289e-05,8.177116339915289e-05
16,2024-01-31 00:18:00,489.27,489.27,489.27,7,489.27,229,489.264891,0.0,0.0
17,2024-01-31 00:19:00,489.26,489.26,489.26,12,489.26,317,489.255584,0.0,0.0
18,2024-01-31 00:20:00,489.28,489.28,489.2796,15,489.2796,1147,489.279634,8.17528464208267e-07,8.17528464208267e-07
19,2024-01-31 00:21:00,489.26,489.26,489.26,15,489.26,150,489.263733,0.0,0.0
20,2024-01-31 00:22:00,489.28,489.29,489.26,13,489.26,3922,489.27637,4.0878060744761086e-05,6.131709111725782e-05
21,2024-01-31 00:23:00,489.25,489.25,489.25,7,489.25,487,489.24847,0.0,0.0
22,2024-01-31 00:24:00,489.2,489.2,489.2,12,489.2,375,489.202053,0.0,0.0
23,2024-01-31 00:25:00,489.23,489.23,489.23,10,489.23,219,489.233813,0.0,0.0
24,2024-01-31 00:26:00,489.27,489.27,489.27,8,489.27,593,489.267142,0.0,0.0
25,2024-01-31 00:27:00,489.26,489.26,489.26,6,489.26,195,489.258044,0.0,0.0
26,2024-01-31 00:30:00,489.29,489.32,489.29,17,489.32,299,489.306923,-6.13095724678589e-05,6.131333156200355e-05
27,2024-01-31 00:33:00,489.16,489.16,489.16,10,489.16,188,489.172952,0.0,0.0
28,2024-01-31 00:38:00,489.19,489.19,489.19,5,489.19,212,489.188892,0.0,0.0
29,2024-01-31 00:42:00,489.25,489.25,489.25,10,489.25,197,489.247716,0.0,0.0
30,2024-01-31 00:44:00,489.15,489.15,489.15,16,489.15,364,489.139409,0.0,0.0
31,2024-01-31 00:47:00,489.21,489.21,489.16,31,489.16,2803,489.180583,0.00010221604383014662,0.00010221604383014662
32,2024-01-31 00:48:00,489.2,489.23,489.2,11,489.2,735,489.204313,0.0,6.132461161085355e-05
33,2024-01-31 00:49:00,489.22,489.23,489.22,11,489.23,268,489.225219,-2.044028371111932e-05,2.0440701524857744e-05
34,2024-01-31 00:50:00,489.27,489.27,489.23,15,489.23,982,489.254832,8.176113484447728e-05,8.176113484447728e-05
35,2024-01-31 00:51:00,489.26,489.26,489.26,11,489.26,159,489.26827,0.0,0.0
36,2024-01-31 00:52:00,489.26,489.26,489.26,7,489.26,230,489.257587,0.0,0.0
37,2024-01-31 00:53:00,489.26,489.26,489.26,13,489.26,242,489.256467,0.0,0.0
38,2024-01-31 00:56:00,489.27,489.27,489.27,6,489.27,316,489.265491,0.0,0.0
39,2024-01-31 00:57:00,489.26,489.26,489.26,11,489.26,455,489.256516,0.0,0.0
40,2024-01-31 00:58:00,489.23,489.23,489.23,13,489.23,639,489.223302,0.0,0.0
41,2024-01-31 00:59:00,489.21,489.21,489.2,17,489.2,434,489.204021,2.044153720357912e-05,2.044153720357912e-05
42,2024-01-31 09:00:00,489.15,489.15,489.15,11,489.15,126,489.188175,0.0,0.0
43,2024-01-31 09:01:00,489.32,489.5,489.32,8,489.49,434,489.408756,-0.00034730025128197904,0.0003678574348075019
44,2024-01-31 09:02:00,489.34,489.34,489.28,12,489.28,918,489.321176,0.00012262916939176398,0.00012262916939176398
45,2024-01-31 09:03:00,489.34,489.34,489.29,11,489.29,1542,489.31142,0.00010218888593667258,0.00010218888593667258
46,2024-01-31 09:04:00,489.43,489.43,489.43,3,489.43,313,489.428658,0.0,0.0
47,2024-01-31 09:07:00,489.27,489.29,489.23,31,489.24,4780,489.264389,6.131959774338303e-05,0.0001226417022668321
48,2024-01-31 09:08:00,489.25,489.25,489.25,3,489.25,301,489.250066,0.0,0.0
49,2024-01-31 09:11:00,489.16,489.2,489.16,8,489.2,1316,489.169445,-8.176614881431648e-05,8.17728350641173e-05
50,2024-01-31 09:13:00,489.14,489.14,489.14,6,489.14,110,489.139,0.0,0.0
51,2024-01-31 09:15:00,489.08,489.08,489.08,10,489.08,118,489.07339,0.0,0.0
52,2024-01-31 09:16:00,488.9,488.94,488.9,12,488.94,572,488.909633,-8.180962899337437e-05,8.181632235635194e-05
53,2024-01-31 09:18:00,488.8,488.8,488.8,4,488.8,229,488.800262,0.0,0.0
54,2024-01-31 09:20:00,488.57,488.69,488.57,11,488.69,616,488.662045,-0.00024555444146596935,0.00024561475325952177
55,2024-01-31 09:21:00,488.55,488.55,488.55,4,488.55,121,488.550165,0.0,0.0
56,2024-01-31 09:22:00,488.67,488.67,488.67,6,488.67,203,488.650246,0.0,0.0
57,2024-01-31 09:23:00,488.61,488.61,488.61,7,488.61,991,488.61,0.0,0.0
58,2024-01-31 09:25:00,488.53,488.53,488.52,12,488.53,4163,488.530007,0.0,2.0469990993185346e-05
59,2024-01-31 09:26:00,488.57,488.57,488.57,5,488.57,1014,488.570473,0.0,0.0
60,2024-01-31 09:27:00,488.5,488.58,488.5,13,488.56,2429,488.538596,-0.000122809890289836,0.00016376663254858564
61,2024-01-31 09:28:00,488.52,488.54,488.49,22,488.49,3135,488.520265,6.141374439593997e-05,0.00010235624066001631
62,2024-01-31 09:32:00,488.52,488.55,488.52,9,488.53,943,488.538081,-2.0469571981231256e-05,6.14099729796724e-05
63,2024-01-31 09:34:00,488.39,488.48,488.37,35,488.47,3474,488.435809,-0.00016377669048261087,0.00022523906054838268
64,2024-01-31 09:37:00,488.4,488.44,488.4,2,488.44,1200,488.406667,-8.189337482601847e-05,8.190008190012381e-05
65,2024-01-31 09:38:00,488.45,488.45,488.44,8,488.44,1204,488.446744,2.0473343706475524e-05,2.0473343706475524e-05
66,2024-01-31 09:39:00,488.44,488.49,488.44,5,488.46,791,488.459823,-4.0945010850390636e-05,0.000102366718532494
67,2024-01-31 09:40:00,488.44,488.44,488.44,2,488.44,150,488.44,0.0,0.0
68,2024-01-31 09:41:00,488.4,488.4,488.4,11,488.4,756,488.400331,0.0,0.0
69,2024-01-31 09:45:00,488.6,488.6,488.55,11,488.57,1562,488.584699,6.140368831493861e-05,0.00010234367004403105
70,2024-01-31 09:47:00,488.58,488.58,488.58,4,488.58,226,488.579646,0.0,0.0
71,2024-01-31 09:49:00,488.79,488.79,488.77,23,488.77,2542,488.783171,4.0919041676123035e-05,4.0919041676123035e-05
72,2024-01-31 09:50:00,488.84,488.84,488.84,10,488.84,379,488.821266,0.0,0.0
73,2024-01-31 09:51:00,488.68,488.81,488.68,25,488.81,1924,488.729818,-0.0002659520058918505,0.00026602275517720276
