,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage,calculated_volatility
0,2021-09-22 08:00:00,435.12,435.12,433.02,38,434.02,6254,434.532405,0.0025344454172619296,0.004849660523763389
1,2021-09-22 08:01:00,435.12,435.12,435.12,7,435.12,582,435.138041,0.0,0.0
2,2021-09-22 08:02:00,435.13,435.13,435.08,11,435.08,1167,435.112554,0.00011492139376668974,0.00011492139376668974
3,2021-09-22 08:03:00,435.09,435.09,435.09,7,435.09,207,435.116957,0.0,0.0
4,2021-09-22 08:04:00,435.04,435.07,435.04,15,435.05,1197,435.056558,-2.298586369380739e-05,6.8959176167646e-05
5,2021-09-22 08:06:00,435.22,435.22,435.22,9,435.22,347,435.268646,0.0,0.0
6,2021-09-22 08:07:00,435.47,435.47,435.31,12,435.31,721,435.379875,0.0003675541568078496,0.0003675541568078496
7,2021-09-22 08:08:00,435.36,435.4,435.36,4,435.4,318,435.388836,-9.186954524566749e-05,9.187798603446256e-05
8,2021-09-22 08:09:00,435.42,435.45,435.39,13,435.45,2368,435.406461,-6.889424733028526e-05,0.0001378074829463292
9,2021-09-22 08:10:00,435.43,435.45,435.43,8,435.45,1003,435.447886,-4.5929498220190174e-05,4.593160783589052e-05
10,2021-09-22 08:12:00,435.41,435.41,435.41,6,435.41,130,435.411077,0.0,0.0
11,2021-09-22 08:13:00,435.5,435.5,435.5,6,435.5,150,435.498,0.0,0.0
12,2021-09-22 08:14:00,435.57,435.57,435.57,8,435.57,231,435.549567,0.0,0.0
13,2021-09-22 08:15:00,435.61,435.61,435.58,7,435.58,315,435.600159,6.887368566056651e-05,6.887368566056651e-05
14,2021-09-22 08:16:00,435.52,435.52,435.5,10,435.5,1701,435.507061,4.5924225028660876e-05,4.5924225028660876e-05
15,2021-09-22 08:17:00,435.46,435.46,435.46,5,435.46,133,435.464361,0.0,0.0
16,2021-09-22 08:19:00,435.45,435.45,435.45,6,435.45,134,435.462985,0.0,0.0
17,2021-09-22 08:20:00,435.62,435.62,435.62,2,435.62,160,435.6275,0.0,0.0
18,2021-09-22 08:22:00,435.55,435.55,435.55,2,435.55,101,435.55,0.0,0.0
19,2021-09-22 08:24:00,435.6,435.6,435.6,8,435.6,511,435.599217,0.0,0.0
20,2021-09-22 08:25:00,435.7,435.7,435.65,12,435.65,1201,435.688726,0.0001147710317916019,0.0001147710317916019
21,2021-09-22 08:27:00,435.58,435.58,435.58,6,435.58,379,435.591953,0.0,0.0
22,2021-09-22 08:29:00,435.62,435.62,435.62,7,435.62,1147,435.62,0.0,0.0
23,2021-09-22 08:31:00,435.53,435.53,435.53,6,435.53,147,435.546531,0.0,0.0
24,2021-09-22 08:32:00,435.55,435.55,435.55,7,435.55,284,435.644472,0.0,0.0
25,2021-09-22 08:34:00,435.8,435.8,435.8,4,435.8,105,435.795905,0.0,0.0
26,2021-09-22 08:35:00,435.57,435.66,435.57,12,435.66,1197,435.584871,-0.00020658311527345139,0.0002066258006750507
27,2021-09-22 08:37:00,435.73,435.73,435.65,3,435.65,315,435.713111,0.00018363365086661524,0.00018363365086661524
28,2021-09-22 08:38:00,435.73,435.75,435.72,8,435.72,2124,435.736252,2.295051868170133e-05,6.8851556045104e-05
29,2021-09-22 08:39:00,435.8,435.8,435.78,7,435.78,687,435.796608,4.589471751810238e-05,4.589471751810238e-05
30,2021-09-22 08:40:00,435.82,435.83,435.82,8,435.83,1410,435.828936,-2.2944726154672477e-05,2.2945252627210558e-05
31,2021-09-22 08:41:00,435.68,435.8,435.66,12,435.8,979,435.717426,-0.0002753556677375047,0.0003213515126474461
32,2021-09-22 08:42:00,435.63,435.63,435.63,3,435.63,152,435.663947,0.0,0.0
33,2021-09-22 08:43:00,435.88,435.88,435.74,11,435.74,4000,435.775,0.0003212925138843952,0.0003212925138843952
34,2021-09-22 08:44:00,435.91,435.91,435.91,8,435.91,562,435.907794,0.0,0.0
35,2021-09-22 08:45:00,436.0,436.03,435.99,41,435.99,9603,436.002616,2.2936305878554336e-05,9.174522351421734e-05
36,2021-09-22 08:46:00,436.11,436.11,435.99,7,435.99,678,436.044248,0.0002752356705429128,0.0002752356705429128
37,2021-09-22 08:47:00,436.1,436.12,436.1,7,436.12,339,436.110708,-4.5858937906956364e-05,4.586104104559002e-05
38,2021-09-22 08:52:00,436.11,436.11,436.11,5,436.11,145,436.107586,0.0,0.0
39,2021-09-22 08:54:00,436.08,436.08,436.08,5,436.08,378,436.080265,0.0,0.0
40,2021-09-22 08:57:00,436.06,436.06,436.06,1,436.06,100,436.06,0.0,0.0
41,2021-09-22 08:59:00,436.03,436.04,436.03,10,436.04,682,436.031554,-2.293367580966826e-05,2.2934201775216728e-05
42,2021-09-22 09:00:00,436.03,436.03,436.03,5,436.03,646,436.034923,0.0,0.0
43,2021-09-22 09:07:00,436.25,436.25,436.21,6,436.21,902,436.221774,9.169895233951644e-05,9.169895233951644e-05
44,2021-09-22 09:08:00,436.2,436.2,436.2,6,436.2,253,436.206047,0.0,0.0
45,2021-09-22 09:10:00,436.2,436.2,436.15,5,436.15,440,436.172614,0.00011463945890178006,0.00011463945890178006
46,2021-09-22 09:13:00,436.13,436.13,436.13,2,436.13,220,436.131818,0.0,0.0
47,2021-09-22 09:14:00,436.12,436.12,436.12,1,436.12,100,436.12,0.0,0.0
48,2021-09-22 09:15:00,436.11,436.11,436.11,5,436.11,300,436.11,0.0,0.0
