original_time,start_time,end_time,price_change,volatility,id,start_date,threshold_0.1perc,threshold_0.25perc,threshold_0.5perc,threshold_0.75perc,statement_price_change,statement_price_movement,interval_price_movement,extracted_statement_text_25_score,extracted_news_25_score,extracted_statement_text_30_score,extracted_news_30_score,extracted_statement_text_35_score,extracted_news_35_score,extracted_statement_text_40_score,extracted_news_40_score,extracted_statement_text_45_score,extracted_news_45_score,extracted_statement_text_50_score,extracted_news_50_score,extracted_statement_text_55_score,extracted_news_55_score
2021-01-27 18:30:00,2021-01-27 18:54:00,2021-01-27 18:55:00,-0.0009527331644321,0.0006883587937837,24,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.344,0.6079,0.3228,0.6016,0.3228,0.5954,0.3228,0.5889,0.3228,0.5819,0.3228,0.5741,0.3228,0.5666
2021-01-27 18:30:00,2021-01-27 18:55:00,2021-01-27 18:56:00,0.0008468619448597,0.0007413879842189,25,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4115,0.4826,0.3991,0.4804,0.3991,0.4782,0.3991,0.4763,0.3991,0.4745,0.3991,0.4728,0.3991,0.4712
2021-01-27 18:30:00,2021-01-27 18:56:00,2021-01-27 18:57:00,-0.0006087576126057,0.0006944615434308,26,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.4924,0.6717,0.4761,0.6667,0.4761,0.6617,0.4761,0.6572,0.4761,0.6534,0.4761,0.6501,0.4761,0.6468
2021-01-27 18:30:00,2021-01-27 18:57:00,2021-01-27 18:58:00,-0.0003745650647708,0.0004500450045004,27,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.4678,0.6458,0.451,0.6407,0.451,0.6359,0.451,0.6318,0.451,0.6282,0.451,0.6242,0.451,0.6201
2021-01-27 18:30:00,2021-01-27 18:58:00,2021-01-27 18:59:00,-0.0007087697282109,0.0007680084745761,28,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4146,0.5823,0.4009,0.5753,0.4009,0.5697,0.4009,0.5649,0.4009,0.5604,0.4009,0.5562,0.4009,0.5522
2021-01-27 18:30:00,2021-01-27 18:59:00,2021-01-27 19:00:00,0.0016690511400562,0.0014852535539995,29,2021-01-27,TRUE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4408,0.5639,0.426,0.5608,0.426,0.5578,0.426,0.5552,0.426,0.5524,0.426,0.5491,0.426,0.5459
2021-01-27 18:30:00,2021-01-27 19:00:00,2021-01-27 19:01:00,-0.0015099530501838,0.0022262270751617,30,2021-01-27,TRUE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3853,0.6006,0.3653,0.5929,0.3653,0.5864,0.3653,0.5799,0.3653,0.5741,0.3653,0.5686,0.3653,0.5634
2021-01-27 18:30:00,2021-01-27 19:01:00,2021-01-27 19:02:00,0.0002363026712146,0.00132429282763,31,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.387,0.6168,0.365,0.6093,0.365,0.6031,0.365,0.5973,0.365,0.5919,0.365,0.5865,0.365,0.5812
2021-01-27 18:30:00,2021-01-27 19:02:00,2021-01-27 19:03:00,0.0009817831138976,0.0010335232542731,32,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4339,0.6367,0.417,0.6314,0.417,0.627,0.417,0.6227,0.417,0.6185,0.417,0.6145,0.417,0.6104
2021-01-27 18:30:00,2021-01-27 19:03:00,2021-01-27 19:04:00,-0.0012508343050773,0.0011392237382434,33,2021-01-27,TRUE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.4405,0.6313,0.4222,0.6248,0.4222,0.6182,0.4222,0.6118,0.4222,0.6055,0.4222,0.6,0.4222,0.5952
2021-01-27 18:30:00,2021-01-27 19:04:00,2021-01-27 19:05:00,-0.000602743692786,0.0006016152522177,34,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3513,0.5071,0.3377,0.4996,0.3377,0.4926,0.3377,0.4869,0.3377,0.4821,0.3377,0.4779,0.3377,0.474
2021-01-27 18:30:00,2021-01-27 19:05:00,2021-01-27 19:06:00,0.0006880213093481,0.0011662734911336,35,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4389,0.536,0.4233,0.5317,0.4233,0.5273,0.4233,0.5229,0.4233,0.5187,0.4233,0.5144,0.4233,0.5103
2021-01-27 18:30:00,2021-01-27 19:06:00,2021-01-27 19:07:00,0.0013916928201403,0.0005568076362191,36,2021-01-27,TRUE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4355,0.601,0.4197,0.5962,0.4197,0.592,0.4197,0.5882,0.4197,0.5837,0.4197,0.5796,0.4197,0.5754
2021-01-27 18:30:00,2021-01-27 19:07:00,2021-01-27 19:08:00,-0.0012169294175676,0.0010736867220742,37,2021-01-27,TRUE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3452,0.5759,0.326,0.566,0.326,0.5584,0.326,0.5521,0.326,0.5465,0.326,0.5413,0.326,0.5358
2021-01-27 18:30:00,2021-01-27 19:08:00,2021-01-27 19:09:00,0.0001962400368262,0.000741938048173,38,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.3559,0.5285,0.3385,0.5222,0.3385,0.5164,0.3385,0.5114,0.3385,0.5072,0.3385,0.5035,0.3385,0.5002
2021-01-27 18:30:00,2021-01-27 19:09:00,2021-01-27 19:10:00,0.0002619215035823,0.000609481410817,39,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4456,0.5761,0.4303,0.5707,0.4303,0.5654,0.4303,0.56,0.4303,0.555,0.4303,0.5506,0.4303,0.5467
2021-01-27 18:30:00,2021-01-27 19:10:00,2021-01-27 19:11:00,-0.000500221983124,0.0005297311614355,40,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.4359,0.5092,0.4243,0.5049,0.4243,0.5011,0.4243,0.4978,0.4243,0.4951,0.4243,0.4927,0.4243,0.4905
2021-01-27 18:30:00,2021-01-27 19:11:00,2021-01-27 19:12:00,0.0005560935824868,0.0002648375221802,41,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Positive,0.4241,0.646,0.4062,0.6391,0.4062,0.6337,0.4062,0.6288,0.4062,0.6243,0.4062,0.6202,0.4062,0.6162
2021-01-27 18:30:00,2021-01-27 19:12:00,2021-01-27 19:13:00,-0.0006722960750748,0.0006357447484835,42,2021-01-27,FALSE,FALSE,FALSE,FALSE,0.0004935863284596960,Positive,Negative,0.3942,0.5889,0.3805,0.5807,0.3805,0.5737,0.3805,0.5677,0.3805,0.5622,0.3805,0.5569,0.3805,0.5521
