relative_time,volatility_std
-60.0,0.004883152205915707
-50.0,0.005431303471744779
-40.0,0.008812494544474603
-30.0,0.035148338260211756
-20.0,0.01570402661901875
-10.0,0.012254464214139945
0.0,0.029668386533004423
10.0,0.02682235423084002
20.0,0.018334280198005076
30.0,0.017495412593612182
40.0,0.0183401788021353
50.0,0.011327352804217986
60.0,0.0017042630245933
