,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage
0,2022-11-02 08:00:00,385.31,385.35,385.05,77,385.05,4847,385.206926,0.000675236982210079
1,2022-11-02 08:05:00,385.16,385.3,385.16,21,385.23,2306,385.233126,-0.00018170962801441522
2,2022-11-02 08:10:00,385.37,385.39,385.37,14,385.37,513,385.357895,0.0
3,2022-11-02 08:15:00,385.68,385.71,385.17,14,385.17,895,385.579251,0.00132409066126643
4,2022-11-02 08:20:00,385.79,385.89,385.73,49,385.77,4674,385.815704,5.184436322170893e-05
5,2022-11-02 08:25:00,386.12,386.13,385.89,46,385.89,6099,385.977075,0.0005960247738993449
6,2022-11-02 08:30:00,385.89,386.14,385.89,21,385.97,1264,386.008892,-0.00020726999507744365
7,2022-11-02 08:35:00,386.04,386.04,386.0,6,386.02,1000,386.022,5.181078700595476e-05
8,2022-11-02 08:40:00,385.83,386.05,385.83,23,385.93,5665,385.937086,-0.0002591143471614612
9,2022-11-02 08:45:00,385.78,385.87,385.75,14,385.84,2010,385.838084,-0.00015550487248601046
10,2022-11-02 08:55:00,385.7,385.81,385.69,9,385.69,462,385.718918,2.592755840180172e-05
11,2022-11-02 09:00:00,385.87,385.9,385.72,14,385.72,1033,385.829981,0.00038888312765730906
12,2022-11-02 09:05:00,385.33,385.74,385.26,22,385.74,1553,385.356214,-0.0010628921034894618
13,2022-11-02 09:10:00,385.23,385.3,385.23,9,385.3,478,385.240335,-0.00018167661562417124
14,2022-11-02 09:15:00,385.04,385.2,385.01,24,385.01,1354,385.103153,7.792005402464756e-05
15,2022-11-02 09:20:00,384.87,385.02,384.86,14,385.02,1728,384.924248,-0.0003895901511609196
16,2022-11-02 09:25:00,384.74,384.88,384.62,14,384.88,1802,384.698485,-0.00036374974017872155
17,2022-11-02 09:30:00,384.85,384.91,384.74,13,384.74,432,384.815417,0.0002859073660134471
18,2022-11-02 09:35:00,384.85,384.85,384.81,2,384.81,250,384.826,0.00010394740261433036
19,2022-11-02 09:40:00,384.78,384.78,384.78,3,384.78,106,384.779906,0.0
20,2022-11-02 10:00:00,384.91,385.05,384.91,14,385.05,671,384.968182,-0.0003635891442669429
21,2022-11-02 10:05:00,384.87,384.95,384.86,5,384.95,451,384.89459,-0.0002078191972983091
22,2022-11-02 10:10:00,384.9,385.0,384.9,13,384.98,2155,384.984733,-0.00020780300275349608
23,2022-11-02 10:15:00,384.9,384.9,384.89,9,384.89,1004,384.895229,2.598144924521527e-05
24,2022-11-02 10:20:00,384.89,384.89,384.89,4,384.89,500,384.89,0.0
25,2022-11-02 10:25:00,384.83,385.02,384.83,13,385.02,903,384.890144,-0.0004934808581372337
26,2022-11-02 10:30:00,384.64,384.88,384.62,22,384.88,2155,384.711475,-0.0006235709831636071
27,2022-11-02 10:35:00,384.51,384.58,384.39,30,384.54,3145,384.52137,-7.801529099711229e-05
28,2022-11-02 10:40:00,384.25,384.47,384.25,24,384.47,1079,384.379054,-0.0005722162977606244
29,2022-11-02 10:45:00,384.36,384.54,384.31,94,384.37,32714,384.351661,-2.6016598589876694e-05
30,2022-11-02 10:50:00,384.42,384.42,384.25,30,384.25,3879,384.368543,0.0004424202992843615
31,2022-11-02 10:55:00,384.57,384.59,384.34,31,384.34,2668,384.4609,0.0005984284747879955
32,2022-11-02 11:00:00,384.58,384.69,384.51,89,384.54,13994,384.587038,0.00010402038799595261
33,2022-11-02 11:05:00,384.54,384.54,384.36,63,384.5,5863,384.43162,0.00010403120936286207
34,2022-11-02 11:10:00,384.7,384.7,384.58,30,384.58,1796,384.630313,0.0003120287066410228
35,2022-11-02 11:15:00,384.85,384.91,384.76,57,384.76,6074,384.826674,0.0002339120490696326
36,2022-11-02 11:20:00,384.7,384.85,384.66,67,384.81,12930,384.757705,-0.0002858553571892977
37,2022-11-02 11:25:00,384.7,384.71,384.6,43,384.65,6904,384.628229,0.0001299883010529348
38,2022-11-02 11:30:00,384.83,384.87,384.81,31,384.82,3583,384.842163,2.598617535468766e-05
39,2022-11-02 11:35:00,384.95,384.95,384.79,90,384.91,24586,384.918572,0.00010392039697582193
40,2022-11-02 11:40:00,384.8,384.96,384.8,28,384.96,3630,384.930893,-0.0004156275976724028
41,2022-11-02 11:45:00,385.0,385.0,384.84,58,384.84,3319,384.912421,0.00041575719779655187
42,2022-11-02 11:50:00,384.95,385.16,384.87,77,385.0,7655,385.039808,-0.0001298701298701594
43,2022-11-02 11:55:00,385.08,385.13,385.0,84,385.03,5690,385.071718,0.00012986001090827044
44,2022-11-02 12:00:00,385.08,385.9696,384.35,565,385.08,50663,384.964509,0.0
45,2022-11-02 12:05:00,384.76,385.08,384.76,209,385.05,41752,384.907699,-0.0007531489416959368
46,2022-11-02 12:10:00,384.75,384.85,384.72,132,384.79,8680,384.787542,-0.00010395280542638962
47,2022-11-02 12:15:00,384.26,384.73,383.71,925,384.73,113350,384.175211,-0.00122163595248623
48,2022-11-02 12:20:00,384.55,384.66,384.2,423,384.2,93043,384.47965,0.0009109838625716365
49,2022-11-02 12:25:00,384.28,384.49,384.25,275,384.49,39730,384.369237,-0.0005461780540457135
50,2022-11-02 12:30:00,384.47,384.53,384.05,546,384.33,110122,384.226704,0.00036427028855421956
51,2022-11-02 12:35:00,384.62,384.72,384.44,227,384.49,33401,384.588349,0.00033811022393299034
52,2022-11-02 12:40:00,383.7,384.62,383.54,790,384.56,112501,383.980831,-0.0022363220303724092
53,2022-11-02 12:45:00,383.89,383.94,383.61,325,383.67,36452,383.815794,0.0005734094404044372
54,2022-11-02 12:50:00,384.07,384.13,383.82,182,383.89,13917,384.025938,0.0004688843158196536
55,2022-11-02 12:55:00,384.17,384.43,384.12,327,384.14,54098,384.272283,7.809652730782934e-05
56,2022-11-02 13:00:00,384.24,384.27,384.04,213,384.17,31015,384.173536,0.0001822110003383741
57,2022-11-02 13:05:00,384.19,384.37,384.15,234,384.28,23164,384.290303,-0.00023420422608508117
58,2022-11-02 13:10:00,384.055,384.24,384.0,110,384.2,9447,384.089005,-0.00037740760020817755
59,2022-11-02 13:15:00,383.89,384.13,383.83,246,384.13,18412,383.907008,-0.0006247884830656525
60,2022-11-02 13:20:00,384.14,384.18,383.86,170,383.88,15902,384.046991,0.000677294988017065
61,2022-11-02 13:25:00,383.9,384.22,383.88,344,384.16,44399,384.027177,-0.0006768013327781334
62,2022-11-02 13:30:00,383.11,384.06,382.6895,12942,383.9,1598971,383.372599,-0.0020578275592601294
63,2022-11-02 13:35:00,382.95,383.39,382.72,7994,383.1,1468149,383.855373,-0.00039154267815200757
64,2022-11-02 13:40:00,382.8893,383.33,382.79,6307,382.95,1107652,383.77239,-0.0001585063324193683
65,2022-11-02 13:45:00,382.7864,383.21,382.51,7374,382.87,711399,382.849661,-0.0002183508762765166
66,2022-11-02 13:50:00,382.85,383.18,382.7,6607,382.79,1076863,383.259197,0.00015674390658063761
67,2022-11-02 13:55:00,382.44,382.99,382.41,5943,382.86,837014,383.207724,-0.0010970067387557224
68,2022-11-02 14:00:00,382.84,382.97,382.37,6558,382.44,685811,382.751293,0.0010459156991945854
69,2022-11-02 14:05:00,382.72,383.07,382.58,5416,382.85,581095,382.823724,-0.0003395585738539779
70,2022-11-02 14:10:00,382.4499,382.96,382.42,4878,382.73,655837,382.755566,-0.0007318475165260221
71,2022-11-02 14:15:00,382.4999,382.61,382.27,6600,382.43,1002039,382.969096,0.0001827785477081251
72,2022-11-02 14:20:00,382.29,382.51,382.19,6897,382.49,1314823,383.19412,-0.0005228894873068279
73,2022-11-02 14:25:00,382.27,382.4,382.11,3831,382.27,362822,382.208667,0.0
74,2022-11-02 14:30:00,382.39,382.45,382.1626,3753,382.29,584580,383.298773,0.00026158152188120507
75,2022-11-02 14:35:00,382.46,382.59,382.15,4848,382.38,518128,382.411134,0.00020921596317794887
76,2022-11-02 14:40:00,382.56,382.73,382.26,3600,382.49,362043,382.493475,0.00018301132055738236
77,2022-11-02 14:45:00,382.68,382.8476,382.51,3890,382.57,630989,383.457444,0.0002875290796455907
78,2022-11-02 14:50:00,383.04,383.12,382.42,4048,382.66,378822,382.742395,0.0009930486593842979
79,2022-11-02 14:55:00,382.75,383.1,382.695,3958,383.02,646532,383.613513,-0.0007049240248550515
80,2022-11-02 15:00:00,382.805,383.07,382.74,3724,382.76,411980,382.915236,0.00011756714390222573
81,2022-11-02 15:05:00,382.84,383.03,382.66,2804,382.81,513132,383.686132,7.836785872880206e-05
82,2022-11-02 15:10:00,382.46,382.93,382.42,3292,382.81,327217,382.66465,-0.0009142916851702482
83,2022-11-02 15:15:00,382.57,382.64,382.27,4193,382.45,425112,382.466331,0.00031376650542555773
84,2022-11-02 15:20:00,382.78,382.815,382.39,3119,382.58,319308,382.600478,0.000522766480213259
85,2022-11-02 15:25:00,382.64,382.81,382.405,4077,382.7776,662435,383.384211,-0.0003594776705847478
86,2022-11-02 15:30:00,382.76,382.82,382.43,2865,382.65,1389574,382.915037,0.0002874689664184337
87,2022-11-02 15:35:00,382.6201,383.0229,382.62,3677,382.77,432110,382.811587,-0.0003916189879039694
88,2022-11-02 15:40:00,382.893,383.05,382.54,4049,382.62,719393,383.42244,0.0007135016465421769
89,2022-11-02 15:45:00,383.02,383.1021,382.78,3058,382.91,521041,383.736977,0.00028727377190451226
90,2022-11-02 15:50:00,382.94,383.09,382.83,3082,383.01,267692,382.964653,-0.0001827628521448348
91,2022-11-02 15:55:00,382.71,383.07,382.61,3383,382.95,365007,382.803358,-0.0006267136701919549
92,2022-11-02 16:00:00,382.73,382.805,382.51,3011,382.7,283906,382.659963,7.839038411295939e-05
93,2022-11-02 16:05:00,382.3625,382.885,382.15,3930,382.74,503075,382.547452,-0.0009863092438731195
94,2022-11-02 16:10:00,382.18,382.47,382.14,3230,382.34,328000,382.250888,-0.00041847570225445464
95,2022-11-02 16:15:00,382.04,382.246,381.911,4373,382.17,396445,382.064679,-0.0003401627547949746
96,2022-11-02 16:20:00,381.92,382.19,381.8052,3337,382.055,532038,381.965858,-0.00035335226603497115
97,2022-11-02 16:25:00,381.755,381.99,381.75,3082,381.91,282968,381.851461,-0.0004058547825404665
98,2022-11-02 16:30:00,381.71,381.91,381.69,3402,381.7571,316222,381.795707,-0.00012337688022043432
99,2022-11-02 16:35:00,381.4699,381.78,381.39,4865,381.705,999649,383.075396,-0.0006159206717228974
100,2022-11-02 16:40:00,381.8801,381.89,381.45,4130,381.46,686465,382.719667,0.0011012950243801387
101,2022-11-02 16:45:00,382.07,382.09,381.88,3496,381.8819,389504,381.992699,0.0004925606581511717
102,2022-11-02 16:50:00,382.26,382.28,382.03,3157,382.05,870843,382.882639,0.0005496662740478459
103,2022-11-02 16:55:00,382.48,382.6901,382.23,4275,382.255,495507,382.474737,0.0005886123137696635
104,2022-11-02 17:00:00,382.33,382.51,382.26,3392,382.48,395041,382.390396,-0.0003921773687513964
105,2022-11-02 17:05:00,382.2483,382.43,382.18,2447,382.32,221413,382.26034,-0.00018753923414945907
106,2022-11-02 17:10:00,382.07,382.3699,382.02,2864,382.2577,390457,382.210023,-0.0004910300041045783
107,2022-11-02 17:15:00,382.245,382.305,382.0401,2293,382.06,243350,382.179121,0.0004842171386693249
108,2022-11-02 17:20:00,382.14,382.308,382.1,2081,382.2481,200001,382.181837,-0.00028280062085340866
109,2022-11-02 17:25:00,382.16,382.19,382.0,2635,382.13,396852,382.096317,7.850731426485635e-05
110,2022-11-02 17:30:00,382.28,382.38,382.055,3803,382.15,390583,382.205981,0.0003401805573727475
111,2022-11-02 17:35:00,382.7299,382.73,382.17,4525,382.28,543416,382.466622,0.0011768860521084383
112,2022-11-02 17:40:00,383.11,383.32,382.725,6578,382.73,791100,383.158007,0.0009928670342016447
113,2022-11-02 17:45:00,383.52,383.649,383.095,5247,383.11,621897,383.392848,0.0010701887186446925
114,2022-11-02 17:50:00,383.63,383.94,383.42,6243,383.53,1006930,383.910437,0.0002607357964175495
115,2022-11-02 17:55:00,383.325,383.72,383.15,6198,383.63,936108,383.701707,-0.0007950368844981019
116,2022-11-02 18:00:00,387.11,388.0,382.09,55660,383.3281,8140240,386.059266,0.009865960778768912
117,2022-11-02 18:05:00,386.945,388.0,386.41,23381,387.06,3181432,387.015247,-0.00029711155893145534
118,2022-11-02 18:10:00,386.77,387.35,385.83,15869,386.93,2685769,386.347864,-0.0004135114878660869
119,2022-11-02 18:15:00,386.22,387.2,385.29,15575,386.7952,1751110,386.091077,-0.0014870918770449975
120,2022-11-02 18:20:00,386.68,386.84,385.86,9851,386.23,1024752,386.416922,0.0011651088729513208
121,2022-11-02 18:25:00,387.87,387.91,386.46,11450,386.68,1438732,386.691006,0.0030774800868935493
122,2022-11-02 18:30:00,386.8932,388.43,385.98,24130,387.88,2910961,386.892639,-0.0025440857997319185
123,2022-11-02 18:35:00,384.3475,388.63,382.22,55794,386.91,6781596,384.837639,-0.006622987258018661
124,2022-11-02 18:40:00,384.98,387.0,383.21,43720,384.3,4821337,385.244726,0.0017694509497788364
125,2022-11-02 18:45:00,383.45,385.76,383.0601,23107,384.91,3007283,384.324399,-0.0037930944896210446
126,2022-11-02 18:50:00,380.1,383.86,378.96,47842,383.38,6152261,380.842421,-0.00855548020241007
127,2022-11-02 18:55:00,380.49,381.22,379.54,22025,380.07,2828729,380.235764,0.0011050595942853052
128,2022-11-02 19:00:00,380.8126,381.64,380.0,21170,380.515,2331443,380.872683,0.000782097946204456
129,2022-11-02 19:05:00,382.79,383.19,380.685,21022,380.83,2216384,381.786732,0.005146653362392764
130,2022-11-02 19:10:00,381.1299,382.82,381.02,16936,382.82,1758756,381.863794,-0.004414868606655798
131,2022-11-02 19:15:00,379.3357,381.13,379.3,19185,381.13,2360642,380.074328,-0.004707842468449141
132,2022-11-02 19:20:00,378.1699,379.36,378.14,20697,379.31,2435504,378.654417,-0.003005720914291788
133,2022-11-02 19:25:00,377.09,378.32,376.25,26872,378.15,3263139,377.696644,-0.002803120454845967
134,2022-11-02 19:30:00,376.58,377.074,376.04,29747,377.074,3550199,376.529751,-0.0013100876750983313
135,2022-11-02 19:35:00,377.2,377.54,376.17,22879,376.55,2870004,376.880562,0.0017261983800291522
136,2022-11-02 19:40:00,377.04,377.3199,376.6,15275,377.18,2199349,378.681913,-0.00037117556604270203
137,2022-11-02 19:45:00,376.3599,377.03,375.96,22396,377.03,2435357,376.348498,-0.0017773121502267482
138,2022-11-02 19:50:00,375.28,376.48,374.92,32509,376.36,4559484,376.730052,-0.0028695929429270934
139,2022-11-02 19:55:00,374.87,375.81,374.84,35523,375.28,6283844,376.471362,-0.0010925175868683869
140,2022-11-02 20:00:00,374.47,374.93,374.16,3343,374.87,6617735,375.220777,-0.001067036572678468
141,2022-11-02 20:05:00,374.5,374.79,374.37,1724,374.46,1165055,378.933617,0.0001068204881696856
142,2022-11-02 20:10:00,374.6,374.9743,374.45,1583,374.87,3146833,374.924745,-0.0007202496865579582
143,2022-11-02 20:15:00,374.58,374.87,374.29,663,374.6,151887,374.431039,-5.339028296860292e-05
144,2022-11-02 20:20:00,374.83,382.1875,374.53,585,382.1875,281596,376.84517,-0.019251022076860223
145,2022-11-02 20:25:00,374.92,374.92,374.71,461,374.8,368094,381.531818,0.0003201707577374721
146,2022-11-02 20:30:00,375.1792,375.19,374.87,513,374.92,345752,381.986666,0.0006913474874638972
147,2022-11-02 20:35:00,375.29,375.31,375.16,383,375.1835,45223,375.238161,0.00028386109730315853
148,2022-11-02 20:40:00,375.29,375.32,375.18,297,375.3,298126,383.152395,-2.6645350386333347e-05
149,2022-11-02 20:45:00,375.24,375.4,374.87,684,375.29,180623,375.342505,-0.0001332303018998944
150,2022-11-02 20:50:00,375.0,375.23,374.87,256,375.21,1004258,374.8749,-0.0005596865755176556
151,2022-11-02 20:55:00,374.95,375.02,374.9,246,375.0,29922,374.831925,-0.00013333333333336364
152,2022-11-02 21:00:00,375.0,375.02,374.93,172,374.93,24742,374.983377,0.00018670151761660358
153,2022-11-02 21:05:00,374.93,374.95,374.82,243,374.95,61395,374.87947,-5.334044539267052e-05
154,2022-11-02 21:10:00,374.85,374.95,374.82,136,374.92,517880,384.341587,-0.00018670649738609083
155,2022-11-02 21:15:00,374.93,374.93,374.85,149,374.85,8992,374.899525,0.00021341870081361634
156,2022-11-02 21:20:00,374.91,374.95,374.88,141,374.92,23733,374.913174,-2.667235676941989e-05
157,2022-11-02 21:25:00,374.95,374.95,374.87,150,374.911,21864,374.907633,0.0001040246885260429
158,2022-11-02 21:30:00,374.87,374.98,374.85,115,374.95,13206,374.927074,-0.00021336178157083368
