,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage
0,2023-07-26 08:00:00,455.64,455.78,455.64,53,455.78,5645,455.742235,-0.00030716573785595323
1,2023-07-26 08:05:00,455.7,455.7,455.51,40,455.61,3230,455.57543,0.0001975373674852944
2,2023-07-26 08:10:00,455.52,455.71,455.52,22,455.71,2343,455.603961,-0.0004169318206754246
3,2023-07-26 08:15:00,455.76,455.76,455.53,26,455.53,1733,455.688621,0.0005049063727965627
4,2023-07-26 08:20:00,455.7,455.74,455.69,22,455.74,5387,455.710453,-8.776934216882534e-05
5,2023-07-26 08:25:00,455.75,455.75,455.67,8,455.67,534,455.699775,0.000175565650580429
6,2023-07-26 08:30:00,455.4,455.55,455.37,56,455.55,4789,455.436507,-0.0003292723081989553
7,2023-07-26 08:35:00,455.49,455.56,455.43,58,455.49,15645,455.534858,0.0
8,2023-07-26 08:40:00,455.44,455.48,455.44,10,455.48,743,455.465909,-8.781944322477488e-05
9,2023-07-26 08:45:00,455.38,455.43,455.38,6,455.43,305,455.396525,-0.00010978635575173215
10,2023-07-26 08:50:00,455.27,455.35,455.27,41,455.35,1960,455.308419,-0.00017568903041625326
11,2023-07-26 08:55:00,455.24,455.25,455.24,6,455.25,302,455.246623,-2.196595277318156e-05
12,2023-07-26 09:00:00,455.4,455.47,455.35,23,455.35,2143,455.409351,0.00010980564401000225
13,2023-07-26 09:15:00,455.2,455.2,455.15,11,455.15,1464,455.183128,0.00010985389432057865
14,2023-07-26 09:20:00,455.36,455.36,455.28,5,455.28,814,455.298427,0.00017571604287480437
15,2023-07-26 09:25:00,455.31,455.31,455.31,6,455.31,398,455.309347,0.0
16,2023-07-26 09:30:00,455.29,455.3,455.26,6,455.3,507,455.282288,-2.196354052271229e-05
17,2023-07-26 09:35:00,454.9,455.11,454.9,85,455.11,1929,455.021726,-0.0004614269077806165
18,2023-07-26 09:40:00,455.0,455.0,454.88,27,454.89,1934,454.924121,0.0002418167029392021
19,2023-07-26 09:45:00,455.05,455.05,455.03,7,455.05,1652,455.040285,0.0
20,2023-07-26 09:50:00,455.04,455.04,455.02,4,455.02,250,455.0248,4.395411190725387e-05
21,2023-07-26 09:55:00,455.1,455.1,455.1,1,455.1,360,455.1,0.0
22,2023-07-26 10:00:00,455.13,455.14,455.13,9,455.14,803,455.139726,-2.1971261589820508e-05
23,2023-07-26 10:05:00,455.01,455.06,455.01,29,455.06,5377,455.057337,-0.00010987562079728249
24,2023-07-26 10:10:00,454.8,455.0,454.77,45,455.0,4100,454.853556,-0.00043956043956041457
25,2023-07-26 10:15:00,454.83,454.88,454.83,16,454.83,902,454.864246,0.0
26,2023-07-26 10:20:00,454.62,454.8,454.62,46,454.8,2527,454.708322,-0.00039577836411611
27,2023-07-26 10:25:00,454.7,454.7,454.6,17,454.6,1202,454.664576,0.00021997360316754484
28,2023-07-26 10:30:00,454.85,454.86,454.73,19,454.73,1909,454.808214,0.00026389285949905336
29,2023-07-26 10:35:00,454.82,454.95,454.82,36,454.85,3066,454.907381,-6.595580960762792e-05
30,2023-07-26 10:40:00,454.88,454.88,454.79,11,454.83,1993,454.81997,0.0001099311830794173
31,2023-07-26 10:45:00,454.78,454.87,454.78,9,454.87,2011,454.852536,-0.00019785872886765853
32,2023-07-26 10:50:00,454.75,454.75,454.75,8,454.75,811,454.749679,0.0
33,2023-07-26 10:55:00,454.77,454.8,454.77,4,454.8,305,454.790492,-6.596306068608083e-05
34,2023-07-26 11:00:00,454.75,454.84,454.69,101,454.8,11218,454.790357,-0.00010993843447671805
35,2023-07-26 11:05:00,454.71,454.79,454.7,35,454.7,3487,454.737149,2.1992522542315606e-05
36,2023-07-26 11:10:00,454.76,454.77,454.75,19,454.77,2619,454.758747,-2.198913736612113e-05
37,2023-07-26 11:15:00,454.85,454.91,454.72,70,454.72,11563,454.870698,0.000285890218156218
38,2023-07-26 11:20:00,455.04,455.04,454.9,73,454.9,9309,454.945235,0.00030775994724124687
39,2023-07-26 11:25:00,454.82,454.95,454.82,72,454.95,22620,454.903366,-0.0002857456863391482
40,2023-07-26 11:30:00,454.94,454.94,454.84,78,454.84,13201,454.884307,0.00021985753231910726
41,2023-07-26 11:35:00,454.73,454.88,454.7,74,454.88,9380,454.813991,-0.00032975729862815966
42,2023-07-26 11:40:00,454.89,454.9,454.73,36,454.73,2916,454.837185,0.0003518571459986545
43,2023-07-26 11:45:00,454.92,455.01,454.88,93,454.88,16879,454.957381,8.793527963423423e-05
44,2023-07-26 11:50:00,455.09,455.09,454.94,39,454.94,3849,455.005968,0.00032971380841424644
45,2023-07-26 11:55:00,454.95,455.14,454.91,71,455.14,9914,455.019545,-0.0004174539702069643
46,2023-07-26 12:00:00,454.82,456.1,454.69,633,454.7587,41562,455.007278,0.000134796761447372
47,2023-07-26 12:05:00,454.6801,454.85,454.64,161,454.85,15626,454.740945,-0.00037352973507758826
48,2023-07-26 12:10:00,454.71,454.72,454.58,123,454.71,19752,454.634437,0.0
49,2023-07-26 12:15:00,454.71,454.85,454.69,100,454.71,16659,454.79414,0.0
50,2023-07-26 12:20:00,454.76,454.79,454.69,75,454.75,8808,454.767304,2.1990104452976153e-05
51,2023-07-26 12:25:00,454.84,454.84,454.7,51,454.79,5007,454.767906,0.00010994085182161992
52,2023-07-26 12:30:00,454.87,454.95,454.78,145,454.79,22480,454.821941,0.00017590536291471685
53,2023-07-26 12:35:00,454.83,454.92,454.82,69,454.89,4799,454.874163,-0.00013190001978500798
54,2023-07-26 12:40:00,454.68,454.85,454.68,120,454.83,14658,454.786317,-0.0003297935492381269
55,2023-07-26 12:45:00,454.62,454.69,454.52,214,454.68,39419,454.608425,-0.00013196093956189468
56,2023-07-26 12:50:00,454.5,454.62,454.4,252,454.61,35340,454.510546,-0.0002419656408790252
57,2023-07-26 12:55:00,454.44,454.51,454.37,106,454.48,12192,454.437556,-8.801267382507583e-05
58,2023-07-26 13:00:00,454.48,454.51,454.39,152,454.39,16258,454.450973,0.0001980677391668651
59,2023-07-26 13:05:00,454.6301,454.65,454.43,226,454.45,25784,454.528315,0.00039630322367705705
60,2023-07-26 13:10:00,454.39,454.63,454.39,241,454.55,47961,454.485302,-0.00035199648003525464
61,2023-07-26 13:15:00,454.43,454.45,454.38,138,454.43,10493,454.419873,0.0
62,2023-07-26 13:20:00,454.35,454.49,454.35,200,454.46,17436,454.418539,-0.00024204550455476126
63,2023-07-26 13:25:00,454.48,454.53,454.36,281,454.36,41731,454.461076,0.00026410775596444347
64,2023-07-26 13:30:00,454.59,454.97,454.42,11729,454.47,1380652,454.671846,0.00026404383127587674
65,2023-07-26 13:35:00,454.745,454.875,454.53,7286,454.6,820377,454.714559,0.0003189617245930088
66,2023-07-26 13:40:00,454.93,455.16,454.53,6789,454.75,700120,454.894478,0.00039582188015394574
67,2023-07-26 13:45:00,454.85,455.0,454.68,5899,454.925,490471,454.869679,-0.00016486233994611997
68,2023-07-26 13:50:00,454.91,454.95,454.74,4536,454.85,334450,454.839192,0.00013191161921513085
69,2023-07-26 13:55:00,454.8192,454.91,454.62,5165,454.9005,420223,454.778857,-0.0001787204014943901
70,2023-07-26 14:00:00,454.75,454.9,454.545,6115,454.815,506090,454.717244,-0.0001429152512560002
71,2023-07-26 14:05:00,454.655,454.82,454.626,4136,454.75,259152,454.729028,-0.00020890599230352343
72,2023-07-26 14:10:00,454.8804,454.99,454.55,5042,454.66,386029,454.803643,0.0004847578410240261
