,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage,calculated_volatility
0,2021-11-03 08:00:00,461.73,461.73,461.4,97,461.4,4662,461.585873,0.0007152145643693996,0.0007152145643693996
1,2021-11-03 08:10:00,461.67,461.69,461.59,19,461.69,980,461.650765,-4.331911022543657e-05,0.0002166424749236828
2,2021-11-03 08:20:00,461.81,461.81,461.8,5,461.8,365,461.803973,2.1654395842336302e-05,2.1654395842336302e-05
3,2021-11-03 08:30:00,461.67,461.78,461.67,18,461.77,723,461.741383,-0.00021655802672318665,0.0002382654276863491
4,2021-11-03 08:40:00,461.64,461.64,461.64,4,461.64,171,461.640234,0.0,0.0
5,2021-11-03 08:50:00,461.71,461.71,461.64,9,461.64,775,461.669136,0.0001516333073390373,0.0001516333073390373
6,2021-11-03 09:00:00,461.78,461.78,461.68,40,461.68,2629,461.757269,0.00021660024259219783,0.00021660024259219783
7,2021-11-03 09:10:00,461.87,461.91,461.86,29,461.86,2185,461.875053,2.165158273067792e-05,0.00010825791365351269
8,2021-11-03 09:20:00,461.71,461.83,461.71,28,461.83,1131,461.760062,-0.00025983587034191056,0.0002599034025687218
9,2021-11-03 09:30:00,461.7,461.76,461.7,19,461.72,1957,461.711998,-4.3316295590484825e-05,0.00012995451591943312
10,2021-11-03 09:40:00,461.61,461.66,461.61,10,461.66,464,461.625991,-0.00010830481306591727,0.00010831654426899627
11,2021-11-03 09:50:00,461.71,461.71,461.65,16,461.66,929,461.668364,0.00010830481306579413,0.000129968590923865
12,2021-11-03 10:00:00,461.64,461.71,461.64,23,461.7,591,461.68533,-0.00012995451591943312,0.0001516333073390373
13,2021-11-03 10:10:00,461.57,461.65,461.57,12,461.61,1227,461.605363,-8.665323541522164e-05,0.00017332148969816948
14,2021-11-03 10:20:00,461.59,461.59,461.44,40,461.51,3908,461.563572,0.00017334402288137653,0.0003250693481275513
15,2021-11-03 10:30:00,461.49,461.57,461.49,22,461.57,5410,461.543135,-0.00017332148969816948,0.00017335153524449952
16,2021-11-03 10:40:00,461.43,461.5,461.42,44,461.45,4343,461.453991,-4.3341640481052794e-05,0.0001733778336439341
17,2021-11-03 10:50:00,461.42,461.46,461.42,20,461.46,1837,461.45515,-8.66814025050137e-05,8.668891682190546e-05
18,2021-11-03 11:00:00,461.41,461.56,461.33,146,461.56,15897,461.392008,-0.00032498483404102885,0.0004985585155962504
19,2021-11-03 11:10:00,461.41,461.49,461.38,55,461.39,4178,461.443997,4.3347276707424637e-05,0.00023841518921499338
20,2021-11-03 11:20:00,461.55,461.55,461.41,38,461.41,4685,461.470839,0.00030341778461668873,0.00030341778461668873
21,2021-11-03 11:30:00,461.6,461.6,461.53,54,461.6,4247,461.573708,0.0,0.0001516694472733084
22,2021-11-03 11:40:00,461.51,461.66,461.5,136,461.61,16757,461.60807,-0.00021663308853799254,0.0003466955579632178
23,2021-11-03 11:50:00,461.59,461.64,461.56,61,461.56,7347,461.613605,6.499696680815651e-05,0.00017332524482187382
24,2021-11-03 12:00:00,461.56,461.72,461.36,281,461.4,31859,461.557752,0.0003467706978760837,0.0007803017166638062
25,2021-11-03 12:10:00,461.49,461.57,461.47,130,461.54,12917,461.527661,-0.00010833297222345056,0.0002166988103234574
26,2021-11-03 12:20:00,461.38,461.52,461.35,261,461.52,24935,461.382123,-0.0003033454671519899,0.0003684837975505778
27,2021-11-03 12:30:00,461.28,461.41,461.16,349,461.41,57364,461.242523,-0.00028174508571563746,0.0005421111978489027
28,2021-11-03 12:40:00,461.31,461.33,461.23,239,461.27,42850,461.265663,8.671710711735094e-05,0.00021681156906525138
29,2021-11-03 12:50:00,461.21,461.29,461.2,186,461.29,19532,461.238849,-0.00017342669470407103,0.00019514310494369436
30,2021-11-03 13:00:00,461.31,461.31,461.0,588,461.21,56890,461.147343,0.0002168209709243571,0.0006724511930585733
31,2021-11-03 13:10:00,461.28,461.33,461.24,310,461.33,17859,461.290383,-0.00010838228599920095,0.00019512618159737876
32,2021-11-03 13:20:00,461.31,461.38,461.22,446,461.27,47990,461.303707,8.671710711735094e-05,0.0003469060318285594
33,2021-11-03 13:30:00,461.27,461.58,460.8338,19235,461.3,2339662,461.270785,-6.503360069375582e-05,0.0016192388665935257
34,2021-11-03 13:40:00,461.33,461.385,461.08,10398,461.28,933547,461.228844,0.00010839403399239372,0.0006614904138110672
35,2021-11-03 13:50:00,461.39,461.54,461.16,9203,461.34,960067,461.370192,0.00010837993670614161,0.0008240090207303223
36,2021-11-03 14:00:00,461.03,461.67,460.83,13837,461.47,1301056,461.147724,-0.000953474765423656,0.0018227979949222747
37,2021-11-03 14:10:00,461.08,461.29,460.92,8749,461.02,807114,461.096393,0.00013014619756193283,0.000802742341404158
38,2021-11-03 14:20:00,461.26,461.28,460.9701,5991,461.07,543080,461.151711,0.0004120849328735284,0.0006722778765910643
39,2021-11-03 14:30:00,461.326,461.36,461.08,7243,461.25,651677,461.252177,0.00016476964769652428,0.000607269888088899
40,2021-11-03 14:40:00,461.46,461.56,461.27,6188,461.34,576430,461.421383,0.0002601118480946906,0.000628699026600517
41,2021-11-03 14:50:00,461.45,461.55,461.37,5455,461.45,523701,461.48947,0.0,0.0003901424019767363
42,2021-11-03 15:00:00,461.23,461.495,461.17,4817,461.45,403841,461.331714,-0.00047675804529195024,0.0007047292755382801
43,2021-11-03 15:10:00,461.1926,461.3395,461.11,5252,461.21,533749,461.224849,-3.772684894072623e-05,0.0004977120426795627
44,2021-11-03 15:20:00,461.185,461.43,461.15,4429,461.21,479165,461.274197,-5.4205242731027654e-05,0.0006071777079042168
45,2021-11-03 15:30:00,461.09,461.31,461.04,4084,461.19,317929,461.150459,-0.000216830373598783,0.0005856324830816888
46,2021-11-03 15:40:00,461.18,461.31,461.05,3701,461.09,294181,461.18634,0.0001951896592856749,0.0005639301594186984
47,2021-11-03 15:50:00,461.4201,461.5,461.1394,4644,461.2,553191,461.281075,0.00047723330442324847,0.0007819761226214388
48,2021-11-03 16:00:00,461.44,461.53,461.35,4042,461.426,303786,461.421133,3.034072635701067e-05,0.00039015931505353844
49,2021-11-03 16:10:00,461.38,461.48,461.33,3689,461.44,311279,461.40287,-0.00013002773925104515,0.0003251468579976028
50,2021-11-03 16:20:00,461.37,461.405,461.2,4383,461.38,415570,461.311079,-2.1674108110431543e-05,0.00044449262792711205
51,2021-11-03 16:30:00,461.445,461.475,461.29,4322,461.38,349534,461.388223,0.00014088170271792824,0.000401049231502964
52,2021-11-03 16:40:00,461.3,461.51,461.29,3523,461.455,281611,461.381672,-0.0003358940741783548,0.00047692341043588724
53,2021-11-03 16:50:00,461.31,461.32,461.2,3120,461.29,253184,461.245815,4.335667367595614e-05,0.0002601908065915103
54,2021-11-03 17:00:00,461.18,461.31,461.12,3410,461.305,286124,461.191187,-0.00027097039919359207,0.00041204024982650445
55,2021-11-03 17:10:00,461.18,461.28,461.07,3693,461.19,307863,461.161416,-2.168303735985365e-05,0.0004554622942285977
56,2021-11-03 17:20:00,461.295,461.295,461.16,3304,461.175,277218,461.237875,0.0002602049113677119,0.00029274004683838776
57,2021-11-03 17:30:00,461.365,461.4,461.255,3928,461.29,417581,461.324633,0.00016258752628495876,0.0003143597359377824
58,2021-11-03 17:40:00,461.15,461.4196,460.96,5807,461.37,568473,461.166275,-0.0004768407135271632,0.0009970496355432644
59,2021-11-03 17:50:00,461.135,461.245,461.03,6190,461.12,752245,461.137658,3.2529493407326416e-05,0.0004663470923801745
60,2021-11-03 18:00:00,462.25,462.72,460.86,43315,461.13,4232920,462.049145,0.0024288161689762205,0.004035932821247263
61,2021-11-03 18:10:00,462.31,462.345,461.67,14104,462.24,1408670,461.956503,0.00015143648321216938,0.001462083306257741
62,2021-11-03 18:20:00,462.35,462.6,462.15,11312,462.31,1218656,462.392209,8.652203067210413e-05,0.0009737098344694266
63,2021-11-03 18:30:00,462.51,462.65,462.04,14171,462.363,1656453,462.288403,0.00031793201445615534,0.0013202320145441018
64,2021-11-03 18:40:00,463.769,463.8,462.365,21112,462.53,2258588,463.099437,0.0026787451624760185,0.0031036086208947526
65,2021-11-03 18:50:00,463.94,464.23,463.54,21761,463.76,2536608,463.706461,0.00038813179230638006,0.0014885446779134438
