,timestamp,close,high,low,trade_count,open,volume,vwap,calculated_percentage,calculated_volatility
0,2021-01-27 00:00:00,384.0,384.34,384.0,182,384.29,29748,384.119886,-0.0007546384241068476,0.0008854166666666016
1,2021-01-27 00:10:00,384.16,384.24,384.0,77,384.03,11255,384.08947,0.0003385152201652275,0.0006250000000000236
2,2021-01-27 00:20:00,384.26,384.39,384.12,96,384.16,11112,384.298707,0.0002603082049145301,0.0007029053420805524
3,2021-01-27 00:30:00,384.3,384.36,384.28,65,384.36,14870,384.309479,-0.00015610365282548203,0.0002081815342980143
4,2021-01-27 00:40:00,384.16,384.3,384.1,62,384.3,9040,384.135484,-0.00036429872495442715,0.0005206977349648232
5,2021-01-27 00:50:00,384.21,384.21,384.01,115,384.13,21673,384.104179,0.0002082628276885015,0.0005208197703184517
6,2021-01-27 09:00:00,383.54,383.68,383.22,60,383.25,5849,383.442623,0.0007566862361383444,0.0012003548875319126
7,2021-01-27 09:10:00,383.56,383.6,383.43,15,383.5,1278,383.540712,0.00015645371577575562,0.00044336645541563234
8,2021-01-27 09:20:00,383.6,383.79,383.6,29,383.7,7230,383.667842,-0.000260620276257404,0.0004953076120959273
9,2021-01-27 09:30:00,383.5,383.5,383.5,2,383.5,127,383.529764,0.0,0.0
10,2021-01-27 09:40:00,383.44,383.49,383.4,12,383.43,1575,383.433537,2.6080379730305154e-05,0.00023474178403764173
11,2021-01-27 09:50:00,383.39,383.41,383.32,10,383.32,1257,383.346818,0.00018261504747989454,0.00023479077533139893
12,2021-01-27 10:00:00,383.2,383.34,383.1,19,383.3,3308,383.214764,-0.00026089225150018974,0.000626468285042945
13,2021-01-27 10:10:00,383.21,383.21,382.96,65,383.19,7715,383.015461,5.2193428847260654e-05,0.0006528096929183204
14,2021-01-27 10:20:00,383.13,383.23,383.05,26,383.23,10827,383.087838,-0.0002609399055398135,0.0004699125440543188
15,2021-01-27 10:30:00,382.91,383.2,382.91,33,383.07,4839,383.087216,-0.00041767823113260806,0.0007573581259302803
16,2021-01-27 10:40:00,382.8,382.96,382.8,29,382.96,8356,382.869699,-0.00041779820346764197,0.00041797283176585206
17,2021-01-27 10:50:00,382.61,382.85,382.61,60,382.85,10232,382.769954,-0.0006268773671150818,0.000627270588850289
18,2021-01-27 11:00:00,382.2,382.65,381.97,176,382.65,44806,382.249619,-0.001176009408075235,0.0017802445218209543
19,2021-01-27 11:10:00,382.49,382.49,382.1,84,382.4,32926,382.163685,0.00023535564853564812,0.0010206752159120291
